"osm_id","date_time","link_dir","speed_kmph","n_time","n_day","stores","n_month","highway","road_lt_m","bus_stop"
174019380,"2018-02-17 03:00:00",1,24,"03:00","SATURDAY ","CLOSED","FEBRUARY ","primary",42,"no"
176665188,"2018-02-17 03:00:00",1,36,"03:00","SATURDAY ","CLOSED","FEBRUARY ","primary",542,"yes"
197107696,"2018-02-17 02:45:00",1,33,"02:45","SATURDAY ","CLOSED","FEBRUARY ",NULL,NULL,NULL
13769164,"2018-02-17 03:15:00",1,21,"03:15","SATURDAY ","CLOSED","FEBRUARY ","primary",72,"no"
13769164,"2018-02-17 03:30:00",1,29,"03:30","SATURDAY ","CLOSED","FEBRUARY ","primary",72,"no"
176665188,"2018-02-17 03:15:00",1,38,"03:15","SATURDAY ","CLOSED","FEBRUARY ","primary",542,"yes"
197107696,"2018-02-17 03:15:00",1,16,"03:15","SATURDAY ","CLOSED","FEBRUARY ",NULL,NULL,NULL
174019380,"2018-02-17 03:15:00",1,14,"03:15","SATURDAY ","CLOSED","FEBRUARY ","primary",42,"no"
174019380,"2018-02-17 03:30:00",1,20,"03:30","SATURDAY ","CLOSED","FEBRUARY ","primary",42,"no"
176665188,"2018-02-17 03:30:00",1,38,"03:30","SATURDAY ","CLOSED","FEBRUARY ","primary",542,"yes"
197107696,"2018-02-17 03:30:00",1,38,"03:30","SATURDAY ","CLOSED","FEBRUARY ",NULL,NULL,NULL
176665188,"2018-02-17 04:00:00",1,42,"04:00","SATURDAY ","CLOSED","FEBRUARY ","primary",542,"yes"
13769164,"2018-02-17 03:45:00",1,21,"03:45","SATURDAY ","CLOSED","FEBRUARY ","primary",72,"no"
174019380,"2018-02-17 03:45:00",1,23,"03:45","SATURDAY ","CLOSED","FEBRUARY ","primary",42,"no"
176665188,"2018-02-17 03:45:00",1,38,"03:45","SATURDAY ","CLOSED","FEBRUARY ","primary",542,"yes"
197107696,"2018-02-17 03:45:00",1,47,"03:45","SATURDAY ","CLOSED","FEBRUARY ",NULL,NULL,NULL
13769164,"2018-02-17 04:00:00",1,25,"04:00","SATURDAY ","CLOSED","FEBRUARY ","primary",72,"no"
174019380,"2018-02-17 04:00:00",1,16,"04:00","SATURDAY ","CLOSED","FEBRUARY ","primary",42,"no"
197107696,"2018-02-17 04:00:00",1,40,"04:00","SATURDAY ","CLOSED","FEBRUARY ",NULL,NULL,NULL
13769164,"2018-02-17 04:15:00",1,13,"04:15","SATURDAY ","CLOSED","FEBRUARY ","primary",72,"no"
174019380,"2018-02-17 04:15:00",1,22,"04:15","SATURDAY ","CLOSED","FEBRUARY ","primary",42,"no"
176665188,"2018-02-17 04:15:00",1,37,"04:15","SATURDAY ","CLOSED","FEBRUARY ","primary",542,"yes"
13769164,"2018-02-17 04:45:00",1,23,"04:45","SATURDAY ","CLOSED","FEBRUARY ","primary",72,"no"
174019380,"2018-02-17 04:30:00",1,23,"04:30","SATURDAY ","CLOSED","FEBRUARY ","primary",42,"no"
197107696,"2018-02-17 04:15:00",1,47,"04:15","SATURDAY ","CLOSED","FEBRUARY ",NULL,NULL,NULL
13769164,"2018-02-17 04:30:00",1,24,"04:30","SATURDAY ","CLOSED","FEBRUARY ","primary",72,"no"
176665188,"2018-02-17 04:30:00",1,33,"04:30","SATURDAY ","CLOSED","FEBRUARY ","primary",542,"yes"
197107696,"2018-02-17 04:30:00",1,35,"04:30","SATURDAY ","CLOSED","FEBRUARY ",NULL,NULL,NULL
197107696,"2018-02-17 04:45:00",1,47,"04:45","SATURDAY ","CLOSED","FEBRUARY ",NULL,NULL,NULL
174019380,"2018-02-17 04:45:00",1,26,"04:45","SATURDAY ","CLOSED","FEBRUARY ","primary",42,"no"
176665188,"2018-02-17 04:45:00",1,40,"04:45","SATURDAY ","CLOSED","FEBRUARY ","primary",542,"yes"
13769164,"2018-02-17 05:00:00",1,10,"05:00","SATURDAY ","CLOSED","FEBRUARY ","primary",72,"no"
174019380,"2018-02-17 05:00:00",1,13,"05:00","SATURDAY ","CLOSED","FEBRUARY ","primary",42,"no"
176665188,"2018-02-17 05:00:00",1,42,"05:00","SATURDAY ","CLOSED","FEBRUARY ","primary",542,"yes"
197107696,"2018-02-17 05:00:00",1,28,"05:00","SATURDAY ","CLOSED","FEBRUARY ",NULL,NULL,NULL
176665188,"2018-02-17 05:15:00",1,43,"05:15","SATURDAY ","CLOSED","FEBRUARY ","primary",542,"yes"
174019380,"2018-02-17 05:15:00",1,22,"05:15","SATURDAY ","CLOSED","FEBRUARY ","primary",42,"no"
13769164,"2018-02-17 05:15:00",1,14,"05:15","SATURDAY ","CLOSED","FEBRUARY ","primary",72,"no"
197107696,"2018-02-17 05:15:00",1,53,"05:15","SATURDAY ","CLOSED","FEBRUARY ",NULL,NULL,NULL
13769164,"2018-02-17 05:30:00",1,15,"05:30","SATURDAY ","CLOSED","FEBRUARY ","primary",72,"no"
176665188,"2018-02-17 05:30:00",1,36,"05:30","SATURDAY ","CLOSED","FEBRUARY ","primary",542,"yes"
174019380,"2018-02-17 05:30:00",1,23,"05:30","SATURDAY ","CLOSED","FEBRUARY ","primary",42,"no"
197107696,"2018-02-17 05:30:00",1,44,"05:30","SATURDAY ","CLOSED","FEBRUARY ",NULL,NULL,NULL
13769164,"2018-02-17 05:45:00",1,6,"05:45","SATURDAY ","CLOSED","FEBRUARY ","primary",72,"no"
176665188,"2018-02-17 05:45:00",1,34,"05:45","SATURDAY ","CLOSED","FEBRUARY ","primary",542,"yes"
174019380,"2018-02-17 05:45:00",1,17,"05:45","SATURDAY ","CLOSED","FEBRUARY ","primary",42,"no"
197107696,"2018-02-17 05:45:00",1,38,"05:45","SATURDAY ","CLOSED","FEBRUARY ",NULL,NULL,NULL
13769164,"2018-02-17 06:00:00",1,16,"06:00","SATURDAY ","CLOSED","FEBRUARY ","primary",72,"no"
174019380,"2018-02-17 06:00:00",1,17,"06:00","SATURDAY ","CLOSED","FEBRUARY ","primary",42,"no"
176665188,"2018-02-17 06:00:00",1,40,"06:00","SATURDAY ","CLOSED","FEBRUARY ","primary",542,"yes"
176665188,"2018-02-17 06:15:00",1,43,"06:15","SATURDAY ","CLOSED","FEBRUARY ","primary",542,"yes"
197107696,"2018-02-17 06:00:00",1,45,"06:00","SATURDAY ","CLOSED","FEBRUARY ",NULL,NULL,NULL
13769164,"2018-02-17 06:15:00",1,5,"06:15","SATURDAY ","CLOSED","FEBRUARY ","primary",72,"no"
174019380,"2018-02-17 06:15:00",1,20,"06:15","SATURDAY ","CLOSED","FEBRUARY ","primary",42,"no"
197107696,"2018-02-17 06:15:00",1,47,"06:15","SATURDAY ","CLOSED","FEBRUARY ",NULL,NULL,NULL
13769164,"2018-02-17 06:30:00",1,22,"06:30","SATURDAY ","CLOSED","FEBRUARY ","primary",72,"no"
197107696,"2018-02-17 06:30:00",1,38,"06:30","SATURDAY ","CLOSED","FEBRUARY ",NULL,NULL,NULL
174019380,"2018-02-17 06:30:00",1,8,"06:30","SATURDAY ","CLOSED","FEBRUARY ","primary",42,"no"
176665188,"2018-02-17 06:30:00",1,37,"06:30","SATURDAY ","CLOSED","FEBRUARY ","primary",542,"yes"
13769164,"2018-02-17 07:00:00",1,12,"07:00","SATURDAY ","CLOSED","FEBRUARY ","primary",72,"no"
197107696,"2018-02-17 06:45:00",1,38,"06:45","SATURDAY ","CLOSED","FEBRUARY ",NULL,NULL,NULL
13769164,"2018-02-17 06:45:00",1,21,"06:45","SATURDAY ","CLOSED","FEBRUARY ","primary",72,"no"
174019380,"2018-02-17 06:45:00",1,18,"06:45","SATURDAY ","CLOSED","FEBRUARY ","primary",42,"no"
176665188,"2018-02-17 06:45:00",1,43,"06:45","SATURDAY ","CLOSED","FEBRUARY ","primary",542,"yes"
13769164,"2018-02-17 07:15:00",1,16,"07:15","SATURDAY ","CLOSED","FEBRUARY ","primary",72,"no"
174019380,"2018-02-17 07:00:00",1,13,"07:00","SATURDAY ","CLOSED","FEBRUARY ","primary",42,"no"
176665188,"2018-02-17 07:00:00",1,41,"07:00","SATURDAY ","CLOSED","FEBRUARY ","primary",542,"yes"
197107696,"2018-02-17 07:00:00",1,40,"07:00","SATURDAY ","CLOSED","FEBRUARY ",NULL,NULL,NULL
174019380,"2018-02-17 07:15:00",1,23,"07:15","SATURDAY ","CLOSED","FEBRUARY ","primary",42,"no"
176665188,"2018-02-17 07:15:00",1,43,"07:15","SATURDAY ","CLOSED","FEBRUARY ","primary",542,"yes"
174019380,"2018-02-17 07:30:00",1,23,"07:30","SATURDAY ","OPENING","FEBRUARY ","primary",42,"no"
13769164,"2018-02-17 07:30:00",1,29,"07:30","SATURDAY ","OPENING","FEBRUARY ","primary",72,"no"
176665188,"2018-02-17 07:30:00",1,38,"07:30","SATURDAY ","OPENING","FEBRUARY ","primary",542,"yes"
197107696,"2018-02-17 07:15:00",1,32,"07:15","SATURDAY ","CLOSED","FEBRUARY ",NULL,NULL,NULL
197107696,"2018-02-17 07:30:00",1,50,"07:30","SATURDAY ","OPENING","FEBRUARY ",NULL,NULL,NULL
174019380,"2018-02-17 07:45:00",1,29,"07:45","SATURDAY ","OPENING","FEBRUARY ","primary",42,"no"
13769164,"2018-02-17 07:45:00",1,16,"07:45","SATURDAY ","OPENING","FEBRUARY ","primary",72,"no"
176665188,"2018-02-17 07:45:00",1,32,"07:45","SATURDAY ","OPENING","FEBRUARY ","primary",542,"yes"
197107696,"2018-02-17 07:45:00",1,44,"07:45","SATURDAY ","OPENING","FEBRUARY ",NULL,NULL,NULL
174019380,"2018-02-17 08:00:00",1,20,"08:00","SATURDAY ","OPENING","FEBRUARY ","primary",42,"no"
176665188,"2018-02-17 08:00:00",1,41,"08:00","SATURDAY ","OPENING","FEBRUARY ","primary",542,"yes"
13769164,"2018-02-17 08:00:00",1,27,"08:00","SATURDAY ","OPENING","FEBRUARY ","primary",72,"no"
174019380,"2018-02-17 08:15:00",1,17,"08:15","SATURDAY ","OPENING","FEBRUARY ","primary",42,"no"
197107696,"2018-02-17 08:00:00",1,33,"08:00","SATURDAY ","OPENING","FEBRUARY ",NULL,NULL,NULL
197107696,"2018-02-17 08:15:00",1,36,"08:15","SATURDAY ","OPENING","FEBRUARY ",NULL,NULL,NULL
13769164,"2018-02-17 08:15:00",1,28,"08:15","SATURDAY ","OPENING","FEBRUARY ","primary",72,"no"
176665188,"2018-02-17 08:15:00",1,44,"08:15","SATURDAY ","OPENING","FEBRUARY ","primary",542,"yes"
13769164,"2018-02-17 08:30:00",1,19,"08:30","SATURDAY ","OPENING","FEBRUARY ","primary",72,"no"
176665188,"2018-02-17 08:30:00",1,44,"08:30","SATURDAY ","OPENING","FEBRUARY ","primary",542,"yes"
174019380,"2018-02-17 08:30:00",1,17,"08:30","SATURDAY ","OPENING","FEBRUARY ","primary",42,"no"
13769164,"2018-02-17 08:45:00",1,33,"08:45","SATURDAY ","OPENING","FEBRUARY ","primary",72,"no"
197107696,"2018-02-17 08:30:00",1,53,"08:30","SATURDAY ","OPENING","FEBRUARY ",NULL,NULL,NULL
197107696,"2018-02-17 08:45:00",1,44,"08:45","SATURDAY ","OPENING","FEBRUARY ",NULL,NULL,NULL
176665188,"2018-02-17 08:45:00",1,38,"08:45","SATURDAY ","OPENING","FEBRUARY ","primary",542,"yes"
174019380,"2018-02-17 08:45:00",1,16,"08:45","SATURDAY ","OPENING","FEBRUARY ","primary",42,"no"
174019380,"2018-02-17 09:15:00",1,21,"09:15","SATURDAY ","OPEN","FEBRUARY ","primary",42,"no"
13769164,"2018-02-17 09:00:00",1,23,"09:00","SATURDAY ","OPEN","FEBRUARY ","primary",72,"no"
197107696,"2018-02-17 09:00:00",1,36,"09:00","SATURDAY ","OPEN","FEBRUARY ",NULL,NULL,NULL
13769164,"2018-02-17 09:15:00",1,15,"09:15","SATURDAY ","OPEN","FEBRUARY ","primary",72,"no"
174019380,"2018-02-17 09:00:00",1,22,"09:00","SATURDAY ","OPEN","FEBRUARY ","primary",42,"no"
176665188,"2018-02-17 09:00:00",1,37,"09:00","SATURDAY ","OPEN","FEBRUARY ","primary",542,"yes"
176665188,"2018-02-17 09:15:00",1,37,"09:15","SATURDAY ","OPEN","FEBRUARY ","primary",542,"yes"
13769164,"2018-02-17 09:30:00",1,20,"09:30","SATURDAY ","OPEN","FEBRUARY ","primary",72,"no"
197107696,"2018-02-17 09:15:00",1,40,"09:15","SATURDAY ","OPEN","FEBRUARY ",NULL,NULL,NULL
197107696,"2018-02-17 09:30:00",1,39,"09:30","SATURDAY ","OPEN","FEBRUARY ",NULL,NULL,NULL
174019380,"2018-02-17 09:30:00",1,27,"09:30","SATURDAY ","OPEN","FEBRUARY ","primary",42,"no"
176665188,"2018-02-17 09:30:00",1,37,"09:30","SATURDAY ","OPEN","FEBRUARY ","primary",542,"yes"
197107696,"2018-02-17 09:45:00",1,42,"09:45","SATURDAY ","OPEN","FEBRUARY ",NULL,NULL,NULL
174019380,"2018-02-17 09:45:00",1,19,"09:45","SATURDAY ","OPEN","FEBRUARY ","primary",42,"no"
176665188,"2018-02-17 09:45:00",1,32,"09:45","SATURDAY ","OPEN","FEBRUARY ","primary",542,"yes"
13769164,"2018-02-17 09:45:00",1,27,"09:45","SATURDAY ","OPEN","FEBRUARY ","primary",72,"no"
176665188,"2018-02-17 10:00:00",1,30,"10:00","SATURDAY ","OPEN","FEBRUARY ","primary",542,"yes"
174019380,"2018-02-17 10:00:00",1,19,"10:00","SATURDAY ","OPEN","FEBRUARY ","primary",42,"no"
197107696,"2018-02-17 10:15:00",1,40,"10:15","SATURDAY ","OPEN","FEBRUARY ",NULL,NULL,NULL
176665188,"2018-02-17 10:15:00",1,27,"10:15","SATURDAY ","OPEN","FEBRUARY ","primary",542,"yes"
197107696,"2018-02-17 10:00:00",1,37,"10:00","SATURDAY ","OPEN","FEBRUARY ",NULL,NULL,NULL
174019380,"2018-02-17 10:15:00",1,14,"10:15","SATURDAY ","OPEN","FEBRUARY ","primary",42,"no"
174019380,"2018-02-17 10:30:00",1,22,"10:30","SATURDAY ","OPEN","FEBRUARY ","primary",42,"no"
13769164,"2018-02-17 10:30:00",1,34,"10:30","SATURDAY ","OPEN","FEBRUARY ","primary",72,"no"
197107696,"2018-02-17 10:45:00",1,35,"10:45","SATURDAY ","OPEN","FEBRUARY ",NULL,NULL,NULL
197107696,"2018-02-17 10:30:00",1,39,"10:30","SATURDAY ","OPEN","FEBRUARY ",NULL,NULL,NULL
13769164,"2018-02-17 10:45:00",1,25,"10:45","SATURDAY ","OPEN","FEBRUARY ","primary",72,"no"
176665188,"2018-02-17 10:45:00",1,33,"10:45","SATURDAY ","OPEN","FEBRUARY ","primary",542,"yes"
176665188,"2018-02-17 10:30:00",1,39,"10:30","SATURDAY ","OPEN","FEBRUARY ","primary",542,"yes"
174019380,"2018-02-17 10:45:00",1,30,"10:45","SATURDAY ","OPEN","FEBRUARY ","primary",42,"no"
174019380,"2018-02-17 11:00:00",1,22,"11:00","SATURDAY ","OPEN","FEBRUARY ","primary",42,"no"
13769164,"2018-02-17 11:00:00",1,25,"11:00","SATURDAY ","OPEN","FEBRUARY ","primary",72,"no"
176665188,"2018-02-17 11:00:00",1,29,"11:00","SATURDAY ","OPEN","FEBRUARY ","primary",542,"yes"
197107696,"2018-02-17 11:15:00",1,40,"11:15","SATURDAY ","OPEN","FEBRUARY ",NULL,NULL,NULL
176665188,"2018-02-17 11:15:00",1,28,"11:15","SATURDAY ","OPEN","FEBRUARY ","primary",542,"yes"
197107696,"2018-02-17 11:00:00",1,34,"11:00","SATURDAY ","OPEN","FEBRUARY ",NULL,NULL,NULL
13769164,"2018-02-17 11:15:00",1,13,"11:15","SATURDAY ","OPEN","FEBRUARY ","primary",72,"no"
174019380,"2018-02-17 11:15:00",1,15,"11:15","SATURDAY ","OPEN","FEBRUARY ","primary",42,"no"
174019380,"2018-02-17 11:30:00",1,19,"11:30","SATURDAY ","OPEN","FEBRUARY ","primary",42,"no"
176665188,"2018-02-17 11:30:00",1,31,"11:30","SATURDAY ","OPEN","FEBRUARY ","primary",542,"yes"
176665188,"2018-02-17 12:00:00",1,23,"12:00","SATURDAY ","OPEN","FEBRUARY ","primary",542,"yes"
174019380,"2018-02-17 11:45:00",1,11,"11:45","SATURDAY ","OPEN","FEBRUARY ","primary",42,"no"
176665188,"2018-02-17 11:45:00",1,27,"11:45","SATURDAY ","OPEN","FEBRUARY ","primary",542,"yes"
174019380,"2018-02-17 12:00:00",1,10,"12:00","SATURDAY ","OPEN","FEBRUARY ","primary",42,"no"
197107696,"2018-02-17 11:30:00",1,32,"11:30","SATURDAY ","OPEN","FEBRUARY ",NULL,NULL,NULL
13769164,"2018-02-17 11:45:00",1,16,"11:45","SATURDAY ","OPEN","FEBRUARY ","primary",72,"no"
197107696,"2018-02-17 11:45:00",1,33,"11:45","SATURDAY ","OPEN","FEBRUARY ",NULL,NULL,NULL
13769164,"2018-02-17 12:00:00",1,17,"12:00","SATURDAY ","OPEN","FEBRUARY ","primary",72,"no"
197107696,"2018-02-17 12:00:00",1,31,"12:00","SATURDAY ","OPEN","FEBRUARY ",NULL,NULL,NULL
13769164,"2018-02-17 12:15:00",1,12,"12:15","SATURDAY ","OPEN","FEBRUARY ","primary",72,"no"
13769164,"2018-02-17 12:30:00",1,8,"12:30","SATURDAY ","OPEN","FEBRUARY ","primary",72,"no"
197107696,"2018-02-17 12:15:00",1,30,"12:15","SATURDAY ","OPEN","FEBRUARY ",NULL,NULL,NULL
174019380,"2018-02-17 12:15:00",1,18,"12:15","SATURDAY ","OPEN","FEBRUARY ","primary",42,"no"
176665188,"2018-02-17 12:15:00",1,21,"12:15","SATURDAY ","OPEN","FEBRUARY ","primary",542,"yes"
197107696,"2018-02-17 12:30:00",1,28,"12:30","SATURDAY ","OPEN","FEBRUARY ",NULL,NULL,NULL
174019380,"2018-02-17 12:30:00",1,10,"12:30","SATURDAY ","OPEN","FEBRUARY ","primary",42,"no"
176665188,"2018-02-17 12:30:00",1,18,"12:30","SATURDAY ","OPEN","FEBRUARY ","primary",542,"yes"
197107696,"2018-02-17 12:45:00",1,34,"12:45","SATURDAY ","OPEN","FEBRUARY ",NULL,NULL,NULL
13769164,"2018-02-17 12:45:00",1,17,"12:45","SATURDAY ","OPEN","FEBRUARY ","primary",72,"no"
174019380,"2018-02-17 12:45:00",1,9,"12:45","SATURDAY ","OPEN","FEBRUARY ","primary",42,"no"
176665188,"2018-02-17 12:45:00",1,16,"12:45","SATURDAY ","OPEN","FEBRUARY ","primary",542,"yes"
13769164,"2018-02-17 13:00:00",1,9,"13:00","SATURDAY ","OPEN","FEBRUARY ","primary",72,"no"
176665188,"2018-02-17 13:00:00",1,16,"13:00","SATURDAY ","OPEN","FEBRUARY ","primary",542,"yes"
174019380,"2018-02-17 13:00:00",1,12,"13:00","SATURDAY ","OPEN","FEBRUARY ","primary",42,"no"
13769164,"2018-02-17 13:15:00",1,20,"13:15","SATURDAY ","OPEN","FEBRUARY ","primary",72,"no"
197107696,"2018-02-17 13:00:00",1,30,"13:00","SATURDAY ","OPEN","FEBRUARY ",NULL,NULL,NULL
176665188,"2018-02-17 13:15:00",1,17,"13:15","SATURDAY ","OPEN","FEBRUARY ","primary",542,"yes"
174019380,"2018-02-17 13:15:00",1,12,"13:15","SATURDAY ","OPEN","FEBRUARY ","primary",42,"no"
197107696,"2018-02-17 13:30:00",1,23,"13:30","SATURDAY ","OPEN","FEBRUARY ",NULL,NULL,NULL
176665188,"2018-02-17 13:30:00",1,13,"13:30","SATURDAY ","OPEN","FEBRUARY ","primary",542,"yes"
197107696,"2018-02-17 13:15:00",1,31,"13:15","SATURDAY ","OPEN","FEBRUARY ",NULL,NULL,NULL
13769164,"2018-02-17 13:30:00",1,7,"13:30","SATURDAY ","OPEN","FEBRUARY ","primary",72,"no"
174019380,"2018-02-17 13:30:00",1,11,"13:30","SATURDAY ","OPEN","FEBRUARY ","primary",42,"no"
13769164,"2018-02-17 13:45:00",1,9,"13:45","SATURDAY ","OPEN","FEBRUARY ","primary",72,"no"
174019380,"2018-02-17 13:45:00",1,8,"13:45","SATURDAY ","OPEN","FEBRUARY ","primary",42,"no"
176665188,"2018-02-17 13:45:00",1,14,"13:45","SATURDAY ","OPEN","FEBRUARY ","primary",542,"yes"
176665188,"2018-02-17 14:15:00",1,12,"14:15","SATURDAY ","OPEN","FEBRUARY ","primary",542,"yes"
174019380,"2018-02-17 14:00:00",1,23,"14:00","SATURDAY ","OPEN","FEBRUARY ","primary",42,"no"
176665188,"2018-02-17 14:00:00",1,14,"14:00","SATURDAY ","OPEN","FEBRUARY ","primary",542,"yes"
13769164,"2018-02-17 14:15:00",1,18,"14:15","SATURDAY ","OPEN","FEBRUARY ","primary",72,"no"
197107696,"2018-02-17 14:15:00",1,20,"14:15","SATURDAY ","OPEN","FEBRUARY ",NULL,NULL,NULL
197107696,"2018-02-17 13:45:00",1,21,"13:45","SATURDAY ","OPEN","FEBRUARY ",NULL,NULL,NULL
13769164,"2018-02-17 14:00:00",1,22,"14:00","SATURDAY ","OPEN","FEBRUARY ","primary",72,"no"
197107696,"2018-02-17 14:00:00",1,18,"14:00","SATURDAY ","OPEN","FEBRUARY ",NULL,NULL,NULL
174019380,"2018-02-17 14:15:00",1,7,"14:15","SATURDAY ","OPEN","FEBRUARY ","primary",42,"no"
174019380,"2018-02-17 14:30:00",1,11,"14:30","SATURDAY ","OPEN","FEBRUARY ","primary",42,"no"
176665188,"2018-02-17 14:30:00",1,13,"14:30","SATURDAY ","OPEN","FEBRUARY ","primary",542,"yes"
13769164,"2018-02-17 14:30:00",1,10,"14:30","SATURDAY ","OPEN","FEBRUARY ","primary",72,"no"
197107696,"2018-02-17 14:30:00",1,22,"14:30","SATURDAY ","OPEN","FEBRUARY ",NULL,NULL,NULL
176665188,"2018-02-17 14:45:00",1,14,"14:45","SATURDAY ","OPEN","FEBRUARY ","primary",542,"yes"
13769164,"2018-02-17 14:45:00",1,10,"14:45","SATURDAY ","OPEN","FEBRUARY ","primary",72,"no"
174019380,"2018-02-17 14:45:00",1,14,"14:45","SATURDAY ","OPEN","FEBRUARY ","primary",42,"no"
197107696,"2018-02-17 14:45:00",1,17,"14:45","SATURDAY ","OPEN","FEBRUARY ",NULL,NULL,NULL
13769164,"2018-02-17 15:00:00",1,12,"15:00","SATURDAY ","OPEN","FEBRUARY ","primary",72,"no"
174019380,"2018-02-17 15:00:00",1,15,"15:00","SATURDAY ","OPEN","FEBRUARY ","primary",42,"no"
176665188,"2018-02-17 15:00:00",1,14,"15:00","SATURDAY ","OPEN","FEBRUARY ","primary",542,"yes"
197107696,"2018-02-17 15:15:00",1,22,"15:15","SATURDAY ","OPEN","FEBRUARY ",NULL,NULL,NULL
197107696,"2018-02-17 15:00:00",1,21,"15:00","SATURDAY ","OPEN","FEBRUARY ",NULL,NULL,NULL
13769164,"2018-02-17 15:15:00",1,17,"15:15","SATURDAY ","OPEN","FEBRUARY ","primary",72,"no"
176665188,"2018-02-17 15:15:00",1,16,"15:15","SATURDAY ","OPEN","FEBRUARY ","primary",542,"yes"
174019380,"2018-02-17 15:15:00",1,12,"15:15","SATURDAY ","OPEN","FEBRUARY ","primary",42,"no"
197107696,"2018-02-17 15:30:00",1,29,"15:30","SATURDAY ","OPEN","FEBRUARY ",NULL,NULL,NULL
176665188,"2018-02-17 15:30:00",1,17,"15:30","SATURDAY ","OPEN","FEBRUARY ","primary",542,"yes"
13769164,"2018-02-17 15:30:00",1,18,"15:30","SATURDAY ","OPEN","FEBRUARY ","primary",72,"no"
174019380,"2018-02-17 15:30:00",1,14,"15:30","SATURDAY ","OPEN","FEBRUARY ","primary",42,"no"
13769164,"2018-02-17 15:45:00",1,8,"15:45","SATURDAY ","OPEN","FEBRUARY ","primary",72,"no"
174019380,"2018-02-17 15:45:00",1,11,"15:45","SATURDAY ","OPEN","FEBRUARY ","primary",42,"no"
176665188,"2018-02-17 15:45:00",1,19,"15:45","SATURDAY ","OPEN","FEBRUARY ","primary",542,"yes"
197107696,"2018-02-17 16:00:00",1,29,"16:00","SATURDAY ","OPEN","FEBRUARY ",NULL,NULL,NULL
174019380,"2018-02-17 16:00:00",1,9,"16:00","SATURDAY ","OPEN","FEBRUARY ","primary",42,"no"
197107696,"2018-02-17 15:45:00",1,29,"15:45","SATURDAY ","OPEN","FEBRUARY ",NULL,NULL,NULL
13769164,"2018-02-17 16:00:00",1,16,"16:00","SATURDAY ","OPEN","FEBRUARY ","primary",72,"no"
176665188,"2018-02-17 16:00:00",1,15,"16:00","SATURDAY ","OPEN","FEBRUARY ","primary",542,"yes"
13769164,"2018-02-17 16:15:00",1,19,"16:15","SATURDAY ","OPEN","FEBRUARY ","primary",72,"no"
174019380,"2018-02-17 16:15:00",1,22,"16:15","SATURDAY ","OPEN","FEBRUARY ","primary",42,"no"
176665188,"2018-02-17 16:15:00",1,16,"16:15","SATURDAY ","OPEN","FEBRUARY ","primary",542,"yes"
197107696,"2018-02-17 16:15:00",1,30,"16:15","SATURDAY ","OPEN","FEBRUARY ",NULL,NULL,NULL
13769164,"2018-02-17 16:30:00",1,23,"16:30","SATURDAY ","OPEN","FEBRUARY ","primary",72,"no"
176665188,"2018-02-17 16:30:00",1,16,"16:30","SATURDAY ","OPEN","FEBRUARY ","primary",542,"yes"
197107696,"2018-02-17 16:30:00",1,20,"16:30","SATURDAY ","OPEN","FEBRUARY ",NULL,NULL,NULL
174019380,"2018-02-17 16:30:00",1,14,"16:30","SATURDAY ","OPEN","FEBRUARY ","primary",42,"no"
197107696,"2018-02-17 16:45:00",1,27,"16:45","SATURDAY ","OPEN","FEBRUARY ",NULL,NULL,NULL
176665188,"2018-02-17 16:45:00",1,16,"16:45","SATURDAY ","OPEN","FEBRUARY ","primary",542,"yes"
13769164,"2018-02-17 16:45:00",1,15,"16:45","SATURDAY ","OPEN","FEBRUARY ","primary",72,"no"
174019380,"2018-02-17 16:45:00",1,15,"16:45","SATURDAY ","OPEN","FEBRUARY ","primary",42,"no"
176665188,"2018-02-17 17:15:00",1,24,"17:15","SATURDAY ","OPEN","FEBRUARY ","primary",542,"yes"
174019380,"2018-02-17 17:00:00",1,20,"17:00","SATURDAY ","OPEN","FEBRUARY ","primary",42,"no"
176665188,"2018-02-17 17:00:00",1,20,"17:00","SATURDAY ","OPEN","FEBRUARY ","primary",542,"yes"
174019380,"2018-02-17 17:15:00",1,20,"17:15","SATURDAY ","OPEN","FEBRUARY ","primary",42,"no"
13769164,"2018-02-17 17:00:00",1,17,"17:00","SATURDAY ","OPEN","FEBRUARY ","primary",72,"no"
197107696,"2018-02-17 17:00:00",1,34,"17:00","SATURDAY ","OPEN","FEBRUARY ",NULL,NULL,NULL
13769164,"2018-02-17 17:15:00",1,20,"17:15","SATURDAY ","OPEN","FEBRUARY ","primary",72,"no"
197107696,"2018-02-17 17:15:00",1,33,"17:15","SATURDAY ","OPEN","FEBRUARY ",NULL,NULL,NULL
174019380,"2018-02-17 17:30:00",1,16,"17:30","SATURDAY ","OPEN","FEBRUARY ","primary",42,"no"
176665188,"2018-02-17 17:30:00",1,21,"17:30","SATURDAY ","OPEN","FEBRUARY ","primary",542,"yes"
13769164,"2018-02-17 17:30:00",1,18,"17:30","SATURDAY ","OPEN","FEBRUARY ","primary",72,"no"
197107696,"2018-02-17 17:30:00",1,32,"17:30","SATURDAY ","OPEN","FEBRUARY ",NULL,NULL,NULL
13769164,"2018-02-17 17:45:00",1,20,"17:45","SATURDAY ","OPEN","FEBRUARY ","primary",72,"no"
176665188,"2018-02-17 17:45:00",1,21,"17:45","SATURDAY ","OPEN","FEBRUARY ","primary",542,"yes"
174019380,"2018-02-17 17:45:00",1,16,"17:45","SATURDAY ","OPEN","FEBRUARY ","primary",42,"no"
